Cpty_Id;Cpty_ShortName;Cpty_Name;Codifiers_Id;Codifiers_ShortName;Codifiers_Name;Code
55533;DFI_1402;BANK_CENTERCREDIT;55399;RSHB-DFI;RSHB-DFI;1402
55534;DFI_1405;NATIONAL_AUSTRALIA_BANK;55399;RSHB-DFI;RSHB-DFI;1405
55535;DFI_1409;ING_BANK_BELGIUM;55399;RSHB-DFI;RSHB-DFI;1409
55536;DFI_1411;ABN_AMRO_BANK_(USA);55399;RSHB-DFI;RSHB-DFI;1411
55537;DFI_1414;INTESA_SANPAOLO;55089;BIS_ID;BISQUIT ID;B_161379
55537;DFI_1414;INTESA_SANPAOLO;55095;BIS_SWIFT;BISQUIT SWIFT;BCITITMMXXX
55537;DFI_1414;INTESA_SANPAOLO;55399;RSHB-DFI;RSHB-DFI;1414
55538;DFI_1421;SEB_BANK;55399;RSHB-DFI;RSHB-DFI;1421
55539;DFI_1447;CIB_BANK;55399;RSHB-DFI;RSHB-DFI;1447
55540;DFI_1456;JORDAN_ISLAMIC_BANK;55399;RSHB-DFI;RSHB-DFI;1456
55541;DFI_1476;TURKIYE_GARANTI_BANKASI;55399;RSHB-DFI;RSHB-DFI;1476
55542;DFI_1464;CREDIT_INDUSTRIEL_ET_COMMERCIAL;55399;RSHB-DFI;RSHB-DFI;1464
55543;DFI_1479;MIZUHO_BANK;55399;RSHB-DFI;RSHB-DFI;1479
55544;DFI_1493;WGZ_BANK;55399;RSHB-DFI;RSHB-DFI;1493
55545;DFI_1498;UNICREDIT_BANK_AUSTRIA;55399;RSHB-DFI;RSHB-DFI;1498
55546;DFI_1500;BANK_MOSCOW-MINSK;55399;RSHB-DFI;RSHB-DFI;1500
55547;DFI_1519;RAIFFEISENBANK_EAD;55399;RSHB-DFI;RSHB-DFI;1519
55548;DFI_1535;BELARUSSKY_NARODNY_BANK;55399;RSHB-DFI;RSHB-DFI;1535
55549;DFI_1544;MINSK_TRANZIT_BANK;55399;RSHB-DFI;RSHB-DFI;1544
55550;PIK_GROUP;GRUPPA KOMPANY PIK AO;54505;DIASOFT;DIASOFT CODES;D5NT_2010005019280
55551;DFI_1555;PIRAEUS_BANK_BULGARIA;55399;RSHB-DFI;RSHB-DFI;1555
55552;DFI_1573;BANCA_ANTONVENETA;55399;RSHB-DFI;RSHB-DFI;1573
55553;DFI_1588;POWSZECHNA_KASA_OSZCZEDNOSCI_BAN;55399;RSHB-DFI;RSHB-DFI;1588
55554;DFI_1592;BHF-BANK_AKTIENGESELLSHAFT;55399;RSHB-DFI;RSHB-DFI;1592
55556;TCZB;TURKIYE_CUMHURIYETI_ZIRAAT_BANKA;55399;RSHB-DFI;RSHB-DFI;1604
55557;COMP;COMPASS_BANK;55399;RSHB-DFI;RSHB-DFI;1628
55558;DFI_1673;TRADE_AND_DEVELOPMENT_BANK_OF_MO;55399;RSHB-DFI;RSHB-DFI;1673
55559;MORE;SPAREBANK;55399;RSHB-DFI;RSHB-DFI;1677
55560;DFI_1706;ASIA_ALLIANCE_BANK;55399;RSHB-DFI;RSHB-DFI;1706
55561;HALK;TURKIYE_HALK_BANKASI;55399;RSHB-DFI;RSHB-DFI;1712
55562;USFX;UKRSOTSBANK;55399;RSHB-DFI;RSHB-DFI;1882
55563;BIYU;BANK_IPAK_YULI;55399;RSHB-DFI;RSHB-DFI;2867
55564;DFI_2938;U.S._BANK;55399;RSHB-DFI;RSHB-DFI;2938
55565;BUNG;BUNGE_HANDELSGESELLSCHAFT;55399;RSHB-DFI;RSHB-DFI;2963
55566;CBCG;CENTRALNA_BANKA_CRNEGORE_PODGORI;55399;RSHB-DFI;RSHB-DFI;2968
55567;DFI_2996;FOKUS_BANK;55399;RSHB-DFI;RSHB-DFI;2996
55568;UGBI;GARANTIBANK_INTERNATIONAL;55399;RSHB-DFI;RSHB-DFI;3001
55569;DFI_3009;BRANCH_BANKING_AND_TRUST_COMPANY;55399;RSHB-DFI;RSHB-DFI;3009
55570;DFI_3021;TDB_BANK;55399;RSHB-DFI;RSHB-DFI;3021
55571;BROS;BELROSBANK_AKB;55399;RSHB-DFI;RSHB-DFI;3023
55572;TSES;TSESNABANK_AO;55399;RSHB-DFI;RSHB-DFI;3028
55573;DFI_3030;UNIVERSAL_CREDIT_BNCORP_LIMITED;55399;RSHB-DFI;RSHB-DFI;3030
55574;BSKP;ING_BANK_SLASKI_(POLAND);55399;RSHB-DFI;RSHB-DFI;3034
55575;SEBD;SKANDINAVISKA_ENSKILDA_BANKEN;55399;RSHB-DFI;RSHB-DFI;3037
55576;DFI_3045;RAIFFEISEN_BANK_INTERNARIONAL_AG;55399;RSHB-DFI;RSHB-DFI;3045
55577;DFI_3205;DOS-CREDOBANK;55399;RSHB-DFI;RSHB-DFI;3205
55578;DFI_3386;POHJOLA_BANK;55399;RSHB-DFI;RSHB-DFI;3386
55579;DFI_3499;ZURCHER_KANTONALBANK;55399;RSHB-DFI;RSHB-DFI;3499
55580;DFI_3503;AMERIABANK;55399;RSHB-DFI;RSHB-DFI;3503
55581;DFI_3506;FIRSTMERIT_BANK_N.A.;55399;RSHB-DFI;RSHB-DFI;3506
55582;DFI_3509;FIRST_AMERICAN_BANK;55399;RSHB-DFI;RSHB-DFI;3509
55583;DFI_3515;INDUSTRIAL_BANK_OF_KOREA;55399;RSHB-DFI;RSHB-DFI;3515
55584;DFI_3516;KERESKEDELMI_&_HITELBANK_RT;55399;RSHB-DFI;RSHB-DFI;3516
55585;DFI_3532;DEUTSCHE_BANK_(MALAYSIA);55399;RSHB-DFI;RSHB-DFI;3532
55586;DFI_3574;OVERSEA-CHINESE_BANKING_CORPORAT;55399;RSHB-DFI;RSHB-DFI;3574
55592;DFI_931;FINANSBANK;55399;RSHB-DFI;RSHB-DFI;931
55593;DFI_1033;KREDYT_BANK;55399;RSHB-DFI;RSHB-DFI;1033
55594;DFI_2121;EURASIAN_BANK;55399;RSHB-DFI;RSHB-DFI;2121
55595;DFI_3481;DNB_BANKAS;55399;RSHB-DFI;RSHB-DFI;3481
55596;HYPO;RAIFFEISEN-LANDESBANK_STEIERMARK;55399;RSHB-DFI;RSHB-DFI;3487
55597;DFI_3558;BAYERISCHE_LANDESBANK__MUENCHEN;55399;RSHB-DFI;RSHB-DFI;3558
55598;DETSKY_MIR;DETSKY MIR;54505;DIASOFT;DIASOFT CODES;D5NT_2010005022540
55598;DETSKY_MIR;DETSKY MIR;55089;BIS_ID;BISQUIT ID;C_411664
55601;OGK-2;OGK-2;54505;DIASOFT;DIASOFT CODES;D5NT_2010000006300
55601;OGK-2;OGK-2;55089;BIS_ID;BISQUIT ID;C_100586
55616;M.VIDEO;M.VIDEO;54505;DIASOFT;DIASOFT CODES;D5NT_2010005023904
55616;M.VIDEO;M.VIDEO;55089;BIS_ID;BISQUIT ID;C_414634
55620;IA_ATB_A;IPOTECHNII AGENT ATB A;54505;DIASOFT;DIASOFT CODES;D5NT_2010005009652
55620;IA_ATB_A;IPOTECHNII AGENT ATB A;55089;BIS_ID;BISQUIT ID;C_373915
55680;PPK;OOO ´PRODUKTI PITANIYA KOMBINATª;55275;RUSNAME;RUSSIAN NAME;œ–Œƒ” “€ œ»“¿Õ»ﬂ  ŒÃ¡»Õ¿“
55684;IA_URALSIB;IA URALSIB;54505;DIASOFT;DIASOFT CODES;D5NT_2010005008926
55684;IA_URALSIB;IA URALSIB;55089;BIS_ID;BISQUIT ID;C_352781
55699;POLYMETAL;POLYMETAL INTERNATIONAL PLC;54505;DIASOFT;DIASOFT CODES;D5NT_2010005021285
55699;POLYMETAL;POLYMETAL INTERNATIONAL PLC;55089;BIS_ID;BISQUIT ID;C_410622
55702;KRAIINVEST;KRAIINVESTBANK;54505;DIASOFT;DIASOFT CODES;D5NT_2010000001246
55702;KRAIINVEST;KRAIINVESTBANK;55089;BIS_ID;BISQUIT ID;B_241729
55705;ICBG;ICBC (LONDON) PLC;52428;DEALING;REUTERS DEALING;ICBG
55705;ICBG;ICBC (LONDON) PLC;55089;BIS_ID;BISQUIT ID;B_2583181
55708;IA_KHMB-1;IA KHMB-1;54505;DIASOFT;DIASOFT CODES;D5NT_2010005015485
55708;IA_KHMB-1;IA KHMB-1;55089;BIS_ID;BISQUIT ID;C_397265
55709;IA_ABSOLUT;IA ABSOLJUT1;54505;DIASOFT;DIASOFT CODES;D5NT_2010005011256
55709;IA_ABSOLUT;IA ABSOLJUT1;55089;BIS_ID;BISQUIT ID;C_383717
55799;MIAB;MOSCOW MORTGAGE AGENCY;54505;DIASOFT;DIASOFT CODES;D5NT_2010000002005
55799;MIAB;MOSCOW MORTGAGE AGENCY;55089;BIS_ID;BISQUIT ID;B_241642
55799;MIAB;MOSCOW MORTGAGE AGENCY;55094;BIS_BIK;BISQUIT BIK;044585185
55799;MIAB;MOSCOW MORTGAGE AGENCY;56273;INN;INN;7703247043
55799;MIAB;MOSCOW MORTGAGE AGENCY;56274;KPP;KPP;775001001
55800;SILMASHINY;SILMASHINY;54505;DIASOFT;DIASOFT CODES;D5NT_2010005019762
55802;TINKOFF;TINKOFF BANK;54505;DIASOFT;DIASOFT CODES;D5NT_2010000001974
55803;AVRS;BANK AVERS;52428;DEALING;REUTERS DEALING;AVRS
55803;AVRS;BANK AVERS;55089;BIS_ID;BISQUIT ID;B_240863
55803;AVRS;BANK AVERS;55095;BIS_SWIFT;BISQUIT SWIFT;BKAVRU2KXXX
55808;SWDN;SWEDBANK;55399;RSHB-DFI;RSHB-DFI;1579
55809;BELB;BELVNESHEKONOMBANK;55399;RSHB-DFI;RSHB-DFI;452
55810;BGKW;BANK GOSPODARSTWA KRAJOWEGO;55399;RSHB-DFI;RSHB-DFI;713
55811;BOFC;BANQUE NATIONAL DU CANADA;55399;RSHB-DFI;RSHB-DFI;851
55813;BEMO;BANK OF MONTREAL;55399;RSHB-DFI;RSHB-DFI;1576
55814;CBAA;COMMONWEALTH BANK OF AUSTRALIA;55399;RSHB-DFI;RSHB-DFI;1580
55817;MDTG;MIDWESTERN TRADING GROUP;55399;RSHB-DFI;RSHB-DFI;3207
55818;ADSH;ARDSHININVESTBANK;55399;RSHB-DFI;RSHB-DFI;3571
55820;ABCA;ABC INTERNATIONAL BANK PLC;55399;RSHB-DFI;RSHB-DFI;3688
55821;DNBL;DNB BANK ASA;55399;RSHB-DFI;RSHB-DFI;3700
55822;NBRB;BANK OF DEVELOPMENT OF BELARUSSI;55399;RSHB-DFI;RSHB-DFI;3705
55823;RGSB;REGIONS BANK;55399;RSHB-DFI;RSHB-DFI;3718
55824;KHMB;KHAMKORBANK AKB;55399;RSHB-DFI;RSHB-DFI;3722
55825;VTBR;VTB ARMENIA;55399;RSHB-DFI;RSHB-DFI;3738
55829;DONG;DONGORBANK;55399;RSHB-DFI;RSHB-DFI;1169
55832;RMK;RUSSKAYA MEDNAYA KOMPANIYA;54505;DIASOFT;DIASOFT CODES;D5NT_2010005025895
55832;RMK;RUSSKAYA MEDNAYA KOMPANIYA;55089;BIS_ID;BISQUIT ID;C_419707
55834;MASQ;MASHREQBANK_PSC;55399;RSHB-DFI;RSHB-DFI;3690
55836;KEBC;KOREA EXCHANGE BANK;55399;RSHB-DFI;RSHB-DFI;1623
55837;EGFI;ERSTE GROUP BANK;55399;RSHB-DFI;RSHB-DFI;1585
55840;CRBZ;CASSA DI RISPARMIO IN BOLOGNA;55399;RSHB-DFI;RSHB-DFI;1038
55841;JPAU;JP MORGAN CHASE BANK (USA);55089;BIS_ID;BISQUIT ID;B_43237
55841;JPAU;JP MORGAN CHASE BANK (USA);55095;BIS_SWIFT;BISQUIT SWIFT;CHASUS33XXX
55841;JPAU;JP MORGAN CHASE BANK (USA);55399;RSHB-DFI;RSHB-DFI;343
55842;KARKADE;KARKADE;54505;DIASOFT;DIASOFT CODES;D5NT_2010005026066
55842;KARKADE;KARKADE;55089;BIS_ID;BISQUIT ID;C_419717
55843;KVADRA;KVADRA;54505;DIASOFT;DIASOFT CODES;D5NT_2010005026064
55843;KVADRA;KVADRA;55089;BIS_ID;BISQUIT ID;C_419716
55849;ENERGOTBNK;ENERGOTRANSBANK;55177;BLOOMBERG;BLOOMBERG CODE;832419
55851;SCHILDR;SCHILDERSHOVEN FINANCE B.V.;54505;DIASOFT;DIASOFT CODES;D5NT_2010005008528
55851;SCHILDR;SCHILDERSHOVEN FINANCE B.V.;55177;BLOOMBERG;BLOOMBERG CODE;836662
55851;SCHILDR;SCHILDERSHOVEN FINANCE B.V.;58411;EUROCLR;EUROCLEAR ACCOUNT;25433
56076;MBA-MOSKVA;MBA-MOSKVA;54505;DIASOFT;DIASOFT CODES;D5NT_2010000001568
56077;PROSPECT;PROSPECT INVESTMENT;54504;MICEX;MICEX TRADING CODES;MC0054000000
56077;PROSPECT;PROSPECT INVESTMENT;55177;BLOOMBERG;BLOOMBERG CODE;129798
56097;JEFFERS;JEFFERIES INTERNATIONAL LTD;54505;DIASOFT;DIASOFT CODES;D5NT_2010005027189
56097;JEFFERS;JEFFERIES INTERNATIONAL LTD;55177;BLOOMBERG;BLOOMBERG CODE;3684
56097;JEFFERS;JEFFERIES INTERNATIONAL LTD;58411;EUROCLR;EUROCLEAR ACCOUNT;90014
56110;DFI_304;DRESDNER_BANK;55399;RSHB-DFI;RSHB-DFI;304
56117;ADAMANT;ADAMANT CAPITAL PARTNERS AD;55177;BLOOMBERG;BLOOMBERG CODE;829732
56154;DIXI;DIXI GRUPP AO;54505;DIASOFT;DIASOFT CODES;D5NT_2010005027816
56154;DIXI;DIXI GRUPP AO;55089;BIS_ID;BISQUIT ID;C_424254
56167;BKSM;ZAO _BOROVICHESKIY KOMBINAT_;55275;RUSNAME;RUSSIAN NAME;¡ÓÓ‚Ë˜ÒÍËÈ ÍÓÏ·ËÌ‡Ú ÒÚÓ
56168;BKRM;OOO BORCERAM;55275;RUSNAME;RUSSIAN NAME;ŒŒŒ ¡Ó Â‡Ï
56178;ATBB;ATB BANK;52428;DEALING;REUTERS DEALING;ATBB
56178;ATBB;ATB BANK;55089;BIS_ID;BISQUIT ID;B_239948
56184;ROSSETI;ROSSETI;54505;DIASOFT;DIASOFT CODES;D5NT_2010005008170
56191;FOSAGRO;FOSAGRO;54505;DIASOFT;DIASOFT CODES;D5NT_2010005027588
56191;FOSAGRO;FOSAGRO;55089;BIS_ID;BISQUIT ID;C_423527
56195;PGK;PERVAYA GRUZOVAYA CO;52428;DEALING;REUTERS DEALING;PGKR
56198;FINANS-INV;FINANS-INVEST CJSC;54504;MICEX;MICEX TRADING CODES;MC0217500000
56198;FINANS-INV;FINANS-INVEST CJSC;55177;BLOOMBERG;BLOOMBERG CODE;833181
56205;DFI_3779;BERLINER_SPARKASSE_-_LANDESBANK_;55399;RSHB-DFI;RSHB-DFI;3779
56257;BGCAURL;BGC AUREL SAS;54505;DIASOFT;DIASOFT CODES;D5NT_2010005008665
56257;BGCAURL;BGC AUREL SAS;55177;BLOOMBERG;BLOOMBERG CODE;3673
56257;BGCAURL;BGC AUREL SAS;58411;EUROCLR;EUROCLEAR ACCOUNT;40847
56277;MIZUHO;MIZUHO INTERNATIONAL PLC;55177;BLOOMBERG;BLOOMBERG CODE;163130
56277;MIZUHO;MIZUHO INTERNATIONAL PLC;58411;EUROCLR;EUROCLEAR ACCOUNT;96499
56280;ORNB;ORENBURG BANK OAO;55094;BIS_BIK;BISQUIT BIK;045354885
56280;ORNB;ORENBURG BANK OAO;56273;INN;INN;5612031491
56281;VEGA;VEGA BANK OOO;55094;BIS_BIK;BISQUIT BIK;044585226
56281;VEGA;VEGA BANK OOO;56273;INN;INN;7727095209
56282;GLOB;GLOBUS AKB;55094;BIS_BIK;BISQUIT BIK;044585473
56282;GLOB;GLOBUS AKB;56273;INN;INN;7725038220
56283;DALN;DALENA MIB;55094;BIS_BIK;BISQUIT BIK;044599313
56283;DALN;DALENA MIB;56273;INN;INN;7720069320
56284;MEGA;MEGAPOLIS BANK MOSCOW;55094;BIS_BIK;BISQUIT BIK;049706723
56284;MEGA;MEGAPOLIS BANK MOSCOW;56273;INN;INN;2126003130
56285;MOSURAL;MOSURALBANK;55094;BIS_BIK;BISQUIT BIK;044583772
56285;MOSURAL;MOSURALBANK;56273;INN;INN;7707083011
56286;NEPB;NEFTEPROMBANK;55094;BIS_BIK;BISQUIT BIK;044585272
56286;NEPB;NEFTEPROMBANK;56273;INN;INN;7701020946
56287;PREO;PREODOLENIE KB;55094;BIS_BIK;BISQUIT BIK;044583871
56287;PREO;PREODOLENIE KB;56273;INN;INN;7701051006
56288;NOVI;RASCHETNO KREDITNY BANK;55094;BIS_BIK;BISQUIT BIK;044585749
56288;NOVI;RASCHETNO KREDITNY BANK;56273;INN;INN;7722022623
56289;TMBR;TEMBR BANK;55094;BIS_BIK;BISQUIT BIK;044585166
56289;TMBR;TEMBR BANK;56273;INN;INN;7707283980
56290;LARGE_CL;LARGE_CL;56298;PRME;PRIME;PRME
56291;MEDIUM_CL;MEDIUM_CL;56298;PRME;PRIME;PRME
56292;SMALL_CL;SMALL_CL;56298;PRME;PRIME;PRME
56293;MICRO_CL;MICRO_CL;56298;PRME;PRIME;PRME
56294;INDIVIDUAL;INDIVIDUAL;56298;PRME;PRIME;PRME
56295;CARDS;CARDS;56298;PRME;PRIME;PRME
56296;VIP_CLIENT;VIP_CLIENT;56298;PRME;PRIME;PRME
56297;P_L;P_L;56298;PRME;PRIME;PRME
56306;APK_OGO;APK OGO OAO;55089;BIS_ID;BISQUIT ID;C_215545
56306;APK_OGO;APK OGO OAO;56273;INN;INN;5046060700
56343;BGSP;BLOOMBERG SAO PAULO;55177;BLOOMBERG;BLOOMBERG CODE;BGSP
56378;DFI_814;BANK_OF_CHINA_(LIAONING_BRANCH);55399;RSHB-DFI;RSHB-DFI;814
56379;DFI_3527;BANK_OF_CHINA_(SHANGHAI_BRANCH);55399;RSHB-DFI;RSHB-DFI;3527
56432;AKIBANK;AKIBANK;54504;MICEX;MICEX TRADING CODES;MC0144400000
56437;KIT_FINANS;KIT FINANS;54504;MICEX;MICEX TRADING CODES;MC0094600000
56442;DFI_3833;IPOTEK BANK;55094;BIS_BIK;BISQUIT BIK;044599603
56442;DFI_3833;IPOTEK BANK;55399;RSHB-DFI;RSHB-DFI;3833
56442;DFI_3833;IPOTEK BANK;56273;INN;INN;6311026820
56442;DFI_3833;IPOTEK BANK;56274;KPP;KPP;775001001
56450;RENBR;RENAISSANCE BROKER;54504;MICEX;MICEX TRADING CODES;MC0089500000
56842;ABA_VOL_FX;ARBITRAGE BARANOV VOLAT  FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
56844;ALU_VOL_FX;ARBITRAGE LUTSKIY VOLAT  FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
56850;KVTB;KUBANTORGBANK;52428;DEALING;REUTERS DEALING;KVTB
57225;GRANDINVES;GRAND INVEST BANK;55094;BIS_BIK;BISQUIT BIK;044525680
57225;GRANDINVES;GRAND INVEST BANK;56273;INN;INN;7750004312
57225;GRANDINVES;GRAND INVEST BANK;56274;KPP;KPP;775001001
57235;ZEMC;ZEMCOMBANK OOO;56273;INN;INN;6132001298
57235;ZEMC;ZEMCOMBANK OOO;56349;SWIFT;SWIFT CODE;ZEMCRU22
57244;OAO_BANK_´;OAO BANK ´MOSKVA - SITIª;56273;INN;INN;7703033450
57245;AO__GENBA;AO _GENBANK_;55094;BIS_BIK;BISQUIT BIK;044585382
57245;AO__GENBA;AO _GENBANK_;56273;INN;INN;7750005820
57245;AO__GENBA;AO _GENBANK_;56274;KPP;KPP;775001001
57251;UNIVER;UNIVER CAPITAL LLC;55177;BLOOMBERG;BLOOMBERG CODE;646890
57300;DFI_3804;ALFA-BANK_(BELARUS);55399;RSHB-DFI;RSHB-DFI;3804
57302;MPFI;MOEX OTC PFI MARKET;1387;REUTERS;REUTERS;MPFI
57308;DFI_250;AGRICULTURAL_BANK_OF_CHINA;55399;RSHB-DFI;RSHB-DFI;250
57314;BEAB;VNESHECONOMBANK D.U.;52428;DEALING;REUTERS DEALING;BEAB
57318;REKA;RESRUBLIKANSKY KREDITNIY ALIANCE;55094;BIS_BIK;BISQUIT BIK;044579802
57318;REKA;RESRUBLIKANSKY KREDITNIY ALIANCE;56273;INN;INN;7734052439
57319;FRES;FRESKO BANK;55094;BIS_BIK;BISQUIT BIK;044585129
57319;FRES;FRESKO BANK;56273;INN;INN;7604011640
57319;FRES;FRESKO BANK;56274;KPP;KPP;775001001
57320;NKOB;NACKORPBANK;55094;BIS_BIK;BISQUIT BIK;044583653
57320;NKOB;NACKORPBANK;56273;INN;INN;7744002821
57320;NKOB;NACKORPBANK;56274;KPP;KPP;775001001
57321;RUIA;RUSSIAN INVESTMENT ALLIANCE;55094;BIS_BIK;BISQUIT BIK;44585512
57321;RUIA;RUSSIAN INVESTMENT ALLIANCE;56273;INN;INN;7750005563
57321;RUIA;RUSSIAN INVESTMENT ALLIANCE;56274;KPP;KPP;775001001
57322;ASPE;ASPEKT;55094;BIS_BIK;BISQUIT BIK;044525401
57322;ASPE;ASPEKT;56273;INN;INN;7716081564
57322;ASPE;ASPEKT;56274;KPP;KPP;775001001
57323;BNKV;AKB BNKV;55094;BIS_BIK;BISQUIT BIK;044585471
57323;BNKV;AKB BNKV;56273;INN;INN;7708005552
57323;BNKV;AKB BNKV;56274;KPP;KPP;775001001
57324;EVME;AKB EVROMET;56273;INN;INN;7726016846
57324;EVME;AKB EVROMET;56274;KPP;KPP;775001001
57325;STRA;AKB STRATEGIA;55094;BIS_BIK;BISQUIT BIK;044585505
57325;STRA;AKB STRATEGIA;56273;INN;INN;7727039934
57325;STRA;AKB STRATEGIA;56274;KPP;KPP;775001001
57326;NADO;AKB NASH DOM;55094;BIS_BIK;BISQUIT BIK;044579203
57326;NADO;AKB NASH DOM;56273;INN;INN;7703122164
57326;NADO;AKB NASH DOM;56274;KPP;KPP;775001001
57327;SERE;AKB SERVIS-REZERV BANK;55094;BIS_BIK;BISQUIT BIK;044583963
57327;SERE;AKB SERVIS-REZERV BANK;56273;INN;INN;6829000290
57327;SERE;AKB SERVIS-REZERV BANK;56274;KPP;KPP;775001001
57328;EVRK;BANK EVROKREDIT;55094;BIS_BIK;BISQUIT BIK;044583882
57328;EVRK;BANK EVROKREDIT;56273;INN;INN;7701013346
57328;EVRK;BANK EVROKREDIT;56274;KPP;KPP;775001001
57329;KRMO;BANK KREDIT-MOSKVA;55094;BIS_BIK;BISQUIT BIK;044583501
57329;KRMO;BANK KREDIT-MOSKVA;56273;INN;INN;7705011188
57329;KRMO;BANK KREDIT-MOSKVA;56274;KPP;KPP;775001001
57330;KUZM;BANK KUZNETSKIY MOST;55094;BIS_BIK;BISQUIT BIK;044583625
57330;KUZM;BANK KUZNETSKIY MOST;56273;INN;INN;7750004094
57330;KUZM;BANK KUZNETSKIY MOST;56274;KPP;KPP;775001001
57331;ITRB;INVESTRASTBANK;55094;BIS_BIK;BISQUIT BIK;044599766
57331;ITRB;INVESTRASTBANK;56273;INN;INN;7750004295
57331;ITRB;INVESTRASTBANK;56274;KPP;KPP;775001001
57334;ZAOB;ZAO BAYER;56273;INN;INN;7704017596
57334;ZAOB;ZAO BAYER;56274;KPP;KPP;770301001
57337;ORBA;ZAO ORBANK;55094;BIS_BIK;BISQUIT BIK;044579256
57337;ORBA;ZAO ORBANK;56273;INN;INN;6454002730
57337;ORBA;ZAO ORBANK;56274;KPP;KPP;775001001
57338;PRSB;ZAO PROMSBERBANK;55094;BIS_BIK;BISQUIT BIK;044695151
57338;PRSB;ZAO PROMSBERBANK;56273;INN;INN;5036037772
57338;PRSB;ZAO PROMSBERBANK;56274;KPP;KPP;503601001
57339;SMAB;ZAO SMARTBANK;55094;BIS_BIK;BISQUIT BIK;044583746
57339;SMAB;ZAO SMARTBANK;56273;INN;INN;5006008573
57339;SMAB;ZAO SMARTBANK;56274;KPP;KPP;775001001
57340;URIB;ZAO URIBANK;55094;BIS_BIK;BISQUIT BIK;044525163
57340;URIB;ZAO URIBANK;56273;INN;INN;7750004231
57340;URIB;ZAO URIBANK;56274;KPP;KPP;775001001
57341;EXKR;AKB EXPRESS-KREDIT;55094;BIS_BIK;BISQUIT BIK;044599457
57341;EXKR;AKB EXPRESS-KREDIT;56273;INN;INN;7719020344
57341;EXKR;AKB EXPRESS-KREDIT;56274;KPP;KPP;775001001
57342;RUNA;ZAO AKB RUNA-BANK;52428;DEALING;REUTERS DEALING;RUNA
57342;RUNA;ZAO AKB RUNA-BANK;55094;BIS_BIK;BISQUIT BIK;044599610
57342;RUNA;ZAO AKB RUNA-BANK;56273;INN;INN;7701041336
57342;RUNA;ZAO AKB RUNA-BANK;56274;KPP;KPP;775001001
57343;AVKA;ZAO IK AVRORA-KAPITAL;55094;BIS_BIK;BISQUIT BIK;044585975
57343;AVKA;ZAO IK AVRORA-KAPITAL;56273;INN;INN;7722563189
57343;AVKA;ZAO IK AVRORA-KAPITAL;56274;KPP;KPP;770401001
57344;ZLAT;KB ZLATKOMBANK;55094;BIS_BIK;BISQUIT BIK;044579122
57344;ZLAT;KB ZLATKOMBANK;56273;INN;INN;7404005261
57344;ZLAT;KB ZLATKOMBANK;56274;KPP;KPP;775001001
57345;ABCG;CHINA AGRICULTURAL BANK;52427;DEALING2;REUTERS DEALING 2;ABCG
57345;ABCG;CHINA AGRICULTURAL BANK;52428;DEALING;REUTERS DEALING;ABCR
57347;RUNB;ZAO KB RUSNARBANK;55094;BIS_BIK;BISQUIT BIK;44585466
57347;RUNB;ZAO KB RUSNARBANK;56273;INN;INN;7744002211
57347;RUNB;ZAO KB RUSNARBANK;56274;KPP;KPP;775001001
57348;AVGU;ZAO AVGUST;56273;INN;INN;5046001101
57349;BOLK;IP BOLKUNOVA I.M.;56273;INN;INN;682603033529
57350;BOCH;IP BOCHKAREVA I.I.;56273;INN;INN;580205973502
57351;PCHRB;PCHRB OOO;55094;BIS_BIK;BISQUIT BIK;044525300
57351;PCHRB;PCHRB OOO;56273;INN;INN;7701138419
57351;PCHRB;PCHRB OOO;56274;KPP;KPP;775001001
57352;ORLOVMAXIM;ORLOV MAXIM NIKOLAEVICH IP;56273;INN;INN;503700820880
57354;ZHEKKOOLEG;ZHEKKO OLEG VALERIEVICH IP;56273;INN;INN;772195160723
57355;ZHEKKO;ZHEKKO N.I. IP;56273;INN;INN;772195160804
57356;KAPSENKOV;KAPSENKOV N.G. IP;56273;INN;INN;331403428278
57357;STARYKREML;STARY KREML KB (OOO);55094;BIS_BIK;BISQUIT BIK;044579704
57357;STARYKREML;STARY KREML KB (OOO);56273;INN;INN;7719000429
57357;STARYKREML;STARY KREML KB (OOO);56274;KPP;KPP;775001001
57358;BTFIN;BTF OOO KB;55094;BIS_BIK;BISQUIT BIK;044525279
57358;BTFIN;BTF OOO KB;56273;INN;INN;7730027618
57358;BTFIN;BTF OOO KB;56274;KPP;KPP;775001001
57359;INTERKRED;INTERKREDIT KB (ZAO);55094;BIS_BIK;BISQUIT BIK;044599957
57359;INTERKRED;INTERKREDIT KB (ZAO);56273;INN;INN;7744001793
57360;KBRBANK;KBR BANK KB (OOO);55094;BIS_BIK;BISQUIT BIK;044585427
57360;KBRBANK;KBR BANK KB (OOO);56273;INN;INN;7744000729
57360;KBRBANK;KBR BANK KB (OOO);56274;KPP;KPP;775001001
57361;MAXIMA;MAXIMA KB (OOO);55094;BIS_BIK;BISQUIT BIK;044585435
57361;MAXIMA;MAXIMA KB (OOO);56273;INN;INN;7744000920
57361;MAXIMA;MAXIMA KB (OOO);56274;KPP;KPP;775001001
57362;RENTABANK;RENTA-BANK KB OAO;55094;BIS_BIK;BISQUIT BIK;044585453
